DunsNumber,Company,TradeName,Address,City,State,ZipCode,ZIP4,Officer,Title,Area,Phone,Region,HQDuns,HQCompany,HQTradeName,HQAddress,HQCity,HQState,HQZipCode,HQZIP4,HQOfficer,HQTitle,HQArea,HQPhone,Subsidiary,Related,Kids,CBSA,FipsCounty,CityCode,Latitude,Longitude,LevelCode,EstCat,Emp90,EmpC90,Emp91,EmpC91,Emp92,EmpC92,Emp93,EmpC93,Emp94,EmpC94,Emp95,EmpC95,Emp96,EmpC96,Emp97,EmpC97,Emp98,EmpC98,Emp99,EmpC99,Emp00,EmpC00,Emp01,EmpC01,Emp02,EmpC02,Emp03,EmpC03,Emp04,EmpC04,Emp05,EmpC05,Emp06,EmpC06,Emp07,EmpC07,Emp08,EmpC08,Emp09,EmpC09,Emp10,EmpC10,Emp11,EmpC11,Emp12,EmpC12,Emp13,EmpC13,Emp14,EmpC14,Emp15,EmpC15,EmpHere,EmpHereC,SizeCat,SIC2,SIC3,SIC4,SIC6,SIC8,SIC8_2,SIC8_3,SIC8_4,SIC8_5,SIC8_6,SICChange,SIC90,SIC91,SIC92,SIC93,SIC94,SIC95,SIC96,SIC97,SIC98,SIC99,SIC00,SIC01,SIC02,SIC03,SIC04,SIC05,SIC06,SIC07,SIC08,SIC09,SIC10,SIC11,SIC12,SIC13,SIC14,SIC15,Industry,IndustryGroup,HQDuns90,HQDuns91,HQDuns92,HQDuns93,HQDuns94,HQDuns95,HQDuns96,HQDuns97,HQDuns98,HQDuns99,HQDuns00,HQDuns01,HQDuns02,HQDuns03,HQDuns04,HQDuns05,HQDuns06,HQDuns07,HQDuns08,HQDuns09,HQDuns10,HQDuns11,HQDuns12,HQDuns13,HQDuns14,HQDuns15,HQDunsChange,FIPS90,FIPS91,FIPS92,FIPS93,FIPS94,FIPS95,FIPS96,FIPS97,FIPS98,FIPS99,FIPS00,FIPS01,FIPS02,FIPS03,FIPS04,FIPS05,FIPS06,FIPS07,FIPS08,FIPS09,FIPS10,FIPS11,FIPS12,FIPS13,FIPS14,FIPS15,FipsChange,OutofBis,YearStart,PayDexMin90,PayDexMax90,PayDexMin91,PayDexMax91,PayDexMin92,PayDexMax92,PayDexMin93,PayDexMax93,PayDexMin94,PayDexMax94,PayDexMin95,PayDexMax95,PayDexMin96,PayDexMax96,PayDexMin97,PayDexMax97,PayDexMin98,PayDexMax98,PayDexMin99,PayDexMax99,PayDexMin00,PayDexMax00,PayDexMin01,PayDexMax01,PayDexMin02,PayDexMax02,PayDexMin03,PayDexMax03,PayDexMin04,PayDexMax04,PayDexMin05,PayDexMax05,PayDexMin06,PayDexMax06,PayDexMin07,PayDexMax07,PayDexMin08,PayDexMax08,PayDexMin09,PayDexMax09,PayDexMin10,PayDexMax10,PayDexMin11,PayDexMax11,PayDexMin12,PayDexMax12,PayDexMin13,PayDexMax13,PayDexMin14,PayDexMax14,PayDexMin15,PayDexMax15,DnBRating90,DnBRating91,DnBRating92,DnBRating93,DnBRating94,DnBRating95,DnBRating96,DnBRating97,DnBRating98,DnBRating99,DnBRating00,DnBRating01,DnBRating02,DnBRating03,DnBRating04,DnBRating05,DnBRating06,DnBRating07,DnBRating08,DnBRating09,DnBRating10,DnBRating11,DnBRating12,DnBRating13,DnBRating14,DnBRating15,Sales90,SalesC90,Sales91,SalesC91,Sales92,SalesC92,Sales93,SalesC93,Sales94,SalesC94,Sales95,SalesC95,Sales96,SalesC96,Sales97,SalesC97,Sales98,SalesC98,Sales99,SalesC99,Sales00,SalesC00,Sales01,SalesC01,Sales02,SalesC02,Sales03,SalesC03,Sales04,SalesC04,Sales05,SalesC05,Sales06,SalesC06,Sales07,SalesC07,Sales08,SalesC08,Sales09,SalesC09,Sales10,SalesC10,Sales11,SalesC11,Sales12,SalesC12,Sales13,SalesC13,Sales14,SalesC14,Sales15,SalesC15,SalesHere,SalesHereC,SalesGrowth,SalesGrowthPeer,MoveYears,LastMove,MoveSIC4,OriginCity,OriginState,OriginZIP,DestCity,DestState,DestZIP,MoveEmp,EmpC,MoveSales,MoveSalesC,PubPriv,LegalStat,ForeignOwn,ImpExpInd,GovtContra,Minority,GenderCEO,WomenOwned,Relocate,MoveOften,Cottage,FirstYear,LastYear,Address_First,City_First,State_First,ZipCode_First,CBSA_First,FipsCounty_First,CityCode_First,DunsNumber.1,LastPayDex,PayDex1,PayDex2,PayDex3,PayDex4,PayDex5,PayDex6,PayDex7,PayDex8,PayDex9,PayDex10,PayDex11,PayDex12,PayDex13,PayDex14,PayDex15,PayDex16,PayDex17,PayDex18,PayDex19,PayDex20,PayDex21,UltimoAnnoUtile,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,DnB1,DnB2,DnB3,DnB4,DnB5,DnB6,DnB7,DnB8,DnB9,DnB10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
2791885.0,202.0,0.0,592.0,1486.0,8.0,19803.0,3635.0,1188.0,4.0,0.0,0.0,521.0,607271660.0,202.0,0.0,1470.0,942.0,8.0,19713.0,4928.0,1198.0,26.0,37.0,236.0,0.0,1.0,0.0,48864.0,10003.0,109599.0,39.7806,75.5452,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0,87.0,874.0,8741.0,874199.0,87419902.0,79910300.0,72990100.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,87419902.0,87419902.0,87419902.0,87419902.0,87419902.0,87419902.0,215.0,130.0,,,,,,,,,,,,,,,,,,,,,2791885.0,2791885.0,2791885.0,2791885.0,2791885.0,607271660.0,1.0,,,,,,,,,,,,,,,,,,,,,10003.0,10003.0,10003.0,10003.0,10003.0,10003.0,0.0,0.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,10.0,7.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000.0,3.0,250000.0,3.0,250000.0,3.0,250000.0,3.0,250000.0,3.0,125000.0,3.0,125000.0,3.0,4.0,4.0,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2009.0,2015.0,579.0,1491.0,8.0,19803.0,48864.0,10003.0,109599.0,2791885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
2845553.0,2249.0,0.0,2303.0,1164.0,9.0,33615.0,4707.0,1197.0,31.0,196.0,1706.0,472.0,2845553.0,2231.0,0.0,2290.0,1150.0,9.0,33615.0,4707.0,1207.0,30.0,197.0,1700.0,0.0,0.0,0.0,45300.0,12057.0,127900.0,27.9956,82.5675,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,,,,,1.0,2.0,0.0,89.0,899.0,8999.0,899900.0,89990000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,89990000.0,89990000.0,89990000.0,,,816.0,229.0,,,,,,,,,,,,,,,,,,,,,,2845553.0,2845553.0,2845553.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,12057.0,12057.0,12057.0,,,0.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37500.0,3.0,40000.0,3.0,39100.0,3.0,,,,,39100.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2010.0,2013.0,2252.0,1166.0,9.0,33615.0,45300.0,12057.0,127900.0,2845553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
2899222.0,507.0,19.0,1204.0,75.0,43.0,38133.0,5025.0,185.0,26.0,219.0,11.0,289.0,2899222.0,506.0,18.0,1199.0,70.0,43.0,38133.0,5025.0,183.0,26.0,220.0,10.0,0.0,0.0,0.0,32820.0,47157.0,470530.0,35.2158,89.7853,4.0,2.0,,,,,,,,,,,,,,,,,4.0,3.0,4.0,0.0,4.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,59.0,599.0,5999.0,599909.0,59990908.0,73590000.0,,,,,0.0,,,,,,,,,59990908.0,59990908.0,59990908.0,59990908.0,,,,,,,,,,,,,,,940.0,220.0,,,,,,,,,2899222.0,2899222.0,2899222.0,2899222.0,,,,,,,,,,,,,,,0.0,,,,,,,,,47157.0,47157.0,47157.0,47157.0,,,,,,,,,,,,,,,0.0,0.0,69.0,,,,,,,,,,,,,,,,,,,,,80.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48000.0,3.0,50000.0,1.0,49000.0,0.0,49000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49000.0,0.0,2.0,2.0,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1997.0,2001.0,891.0,840.0,43.0,38133.0,32820.0,47157.0,475912.0,2899222.0,80.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060226.0,3.0,0.0,1445.0,1259.0,18.0,71101.0,3666.0,1989.0,31.0,0.0,0.0,443.0,3060226.0,3.0,0.0,1435.0,1246.0,18.0,71101.0,3666.0,1994.0,30.0,0.0,0.0,0.0,0.0,0.0,43340.0,22017.0,228425.0,32.5138,93.7482,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,99.0,999.0,9999.0,999922.0,99992222.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,99992222.0,99992222.0,99992222.0,99992222.0,99992222.0,286.0,176.0,,,,,,,,,,,,,,,,,,,,,,3060226.0,3060226.0,3060226.0,3060226.0,3060226.0,0.0,,,,,,,,,,,,,,,,,,,,,,22017.0,22017.0,22017.0,22017.0,22017.0,0.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,2015.0,1421.0,1265.0,18.0,71101.0,43340.0,22017.0,228425.0,3060226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
3113896.0,899.0,26.0,659.0,1343.0,15.0,47803.0,2373.0,1554.0,30.0,195.0,57.0,476.0,3113896.0,889.0,26.0,653.0,1329.0,15.0,47803.0,2373.0,1556.0,29.0,196.0,53.0,0.0,0.0,0.0,45460.0,18167.0,188466.0,39.4648,87.3771,1.0,2.0,,,,,,,,,,,,,,,,,3.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,,,3.0,0.0,0.0,56.0,566.0,5661.0,566199.0,56619902.0,56990300.0,,,,,0.0,,,,,,,,,56619902.0,56619902.0,56619902.0,56619902.0,56619902.0,56619902.0,56619902.0,56619902.0,56619902.0,56619902.0,56619902.0,,,,,,,,359.0,232.0,,,,,,,,,3113896.0,3113896.0,3113896.0,3113896.0,3113896.0,3113896.0,3113896.0,3113896.0,3113896.0,3113896.0,3113896.0,,,,,,,,0.0,,,,,,,,,18167.0,18167.0,18167.0,18167.0,18167.0,18167.0,18167.0,18167.0,18167.0,18167.0,18167.0,,,,,,,,0.0,0.0,69.0,,,,,,,,,,,,,,,,,,,,,29.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,197200.0,3.0,198200.0,3.0,200000.0,0.0,203500.0,3.0,203500.0,3.0,197400.0,3.0,191700.0,3.0,192500.0,3.0,193300.0,3.0,200000.0,3.0,200000.0,0.0,,,,,,,,,,,,,,,200000.0,0.0,2.0,2.0,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1997.0,2008.0,652.0,1349.0,15.0,47803.0,45460.0,18167.0,188466.0,3113896.0,32.0,29.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
3167562.0,1779.0,0.0,1205.0,247.0,14.0,60614.0,4802.0,1541.0,31.0,45.0,1624.0,89.0,3167562.0,1769.0,0.0,1200.0,245.0,14.0,60614.0,4802.0,1545.0,30.0,45.0,1618.0,0.0,0.0,0.0,16974.0,17031.0,171691.0,30.5064,97.7565,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,87.0,874.0,8742.0,874299.0,87429902.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,87429902.0,87429902.0,87429902.0,87429902.0,87429902.0,87429902.0,87429902.0,87429902.0,130.0,130.0,,,,,,,,,,,,,,,,,,,3167562.0,3167562.0,3167562.0,3167562.0,3167562.0,3167562.0,3167562.0,3167562.0,0.0,,,,,,,,,,,,,,,,,,,17031.0,17031.0,17031.0,17031.0,17031.0,17031.0,17031.0,17031.0,0.0,0.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000.0,3.0,180000.0,3.0,175000.0,3.0,170000.0,3.0,170000.0,3.0,180000.0,3.0,190800.0,3.0,200000.0,3.0,200000.0,3.0,1.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2007.0,2015.0,1192.0,250.0,14.0,60614.0,16974.0,17031.0,171691.0,3167562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
3274899.0,83.0,0.0,648.0,1093.0,9.0,34952.0,3500.0,1628.0,30.0,178.0,338.0,384.0,3274899.0,83.0,0.0,642.0,1081.0,9.0,34952.0,3500.0,1629.0,29.0,179.0,331.0,0.0,0.0,0.0,38940.0,12111.0,127646.0,27.3035,80.3009,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,8.0,0.0,8.0,0.0,8.0,0.0,1.0,50.0,501.0,5013.0,501301.0,50130121.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,50130000.0,50130000.0,50130000.0,50130000.0,50130000.0,50130000.0,50130000.0,50130121.0,110.0,171.0,,,,,,,,,,,,,,,,,,,3274899.0,3274899.0,3274899.0,3274899.0,3274899.0,3274899.0,3274899.0,3274899.0,0.0,,,,,,,,,,,,,,,,,,,12111.0,12111.0,12111.0,12111.0,12111.0,12111.0,12111.0,12111.0,0.0,0.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,10.0,7.0,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000.0,3.0,375000.0,3.0,375000.0,3.0,375000.0,3.0,375000.0,3.0,375000.0,3.0,1028600.0,3.0,1028600.0,3.0,1028600.0,3.0,1.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2007.0,2015.0,639.0,1097.0,9.0,34952.0,38940.0,12111.0,127646.0,3274899.0,80.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,12111.0,12111.0,12111.0,,,,,,,,,,9.0,,,,,,,,3.0,3.0,3.0
3328569.0,1793.0,0.0,2003.0,1461.0,35.0,43081.0,4974.0,0.0,0.0,130.0,1507.0,102.0,3328569.0,1782.0,0.0,1988.0,1442.0,35.0,43081.0,4974.0,0.0,0.0,131.0,1503.0,0.0,0.0,0.0,18140.0,39049.0,398117.0,40.1111,82.9301,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,87.0,874.0,8742.0,874200.0,87420000.0,,,,,,0.0,,,,,,,,,,,,87420000.0,,,,,,,,,,,,,,,556.0,130.0,,,,,,,,,,,,3328569.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,39049.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309000.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2001.0,1960.0,1464.0,35.0,43081.0,18140.0,39049.0,398117.0,3328569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
3382236.0,1337.0,95.0,1839.0,1291.0,48.0,99201.0,1905.0,1823.0,19.0,98.0,657.0,454.0,79248936.0,2551.0,0.0,113.0,990.0,48.0,98504.0,1.0,799.0,18.0,62.0,1730.0,0.0,1399.0,0.0,44060.0,53063.0,538389.0,47.6621,117.4325,1.0,0.0,,,,,,,,,,,,,,,,,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,22.0,3.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,3.0,92.0,921.0,9211.0,921104.0,92110402.0,,,,,,0.0,,,,,,,,,92119902.0,92119902.0,92119902.0,92119902.0,92119902.0,92119902.0,92119902.0,92119902.0,92119902.0,92119902.0,92110402.0,92110402.0,92110402.0,92110402.0,92110402.0,92110402.0,92110402.0,92110402.0,238.0,48.0,,,,,,,,,3382236.0,3382236.0,3382236.0,3382236.0,3382236.0,3382236.0,3382236.0,3382236.0,3382236.0,79248936.0,79248936.0,79248936.0,79248936.0,79248936.0,79248936.0,79248936.0,79248936.0,79248936.0,1.0,,,,,,,,,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1997.0,2015.0,1812.0,1299.0,48.0,99201.0,44060.0,53063.0,538389.0,3382236.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,10.0,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,53063.0,,,19.0,17.0,16.0,13.0,,,,,,,,,,,,,,
3435904.0,1079.0,48.0,754.0,867.0,10.0,31061.0,2385.0,1337.0,24.0,88.0,530.0,297.0,3435904.0,1068.0,47.0,749.0,859.0,10.0,31061.0,2385.0,1339.0,25.0,88.0,524.0,0.0,0.0,0.0,33300.0,13009.0,135766.0,33.1034,83.2499,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,3.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,2.0,79.0,799.0,7991.0,799101.0,79910102.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,79910102.0,79910102.0,79910102.0,79910102.0,79910102.0,79910102.0,79910102.0,430.0,142.0,,,,,,,,,,,,,,,,,,,,3435904.0,3435904.0,3435904.0,3435904.0,3435904.0,3435904.0,3435904.0,0.0,,,,,,,,,,,,,,,,,,,,13009.0,13009.0,13009.0,13009.0,13009.0,13009.0,13009.0,0.0,0.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,80.0,80.0,80.0,73.0,80.0,73.0,80.0,72.0,80.0,72.0,76.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000.0,3.0,365000.0,3.0,360000.0,3.0,349500.0,3.0,361400.0,3.0,375000.0,3.0,375000.0,3.0,375000.0,3.0,1.0,2.0,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2008.0,2015.0,750.0,873.0,10.0,31061.0,33300.0,13009.0,135766.0,3435904.0,76.0,72.0,80.0,72.0,80.0,73.0,80.0,73.0,80.0,80.0,80.0,80.0,,,,,,,,,,,15.0,,,,,13009.0,13009.0,13009.0,13009.0,13009.0,13009.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,3.0,3.0,3.0,3.0,3.0,3.0
3435905.0,685.0,0.0,1011.0,487.0,4.0,93711.0,3409.0,0.0,0.0,110.0,37.0,165.0,3435905.0,683.0,0.0,997.0,480.0,4.0,93711.0,3409.0,0.0,0.0,111.0,34.0,0.0,0.0,0.0,23420.0,6019.0,63101.0,36.8081,119.832,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,,,,,1.0,2.0,0.0,59.0,599.0,5999.0,599900.0,59990000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,59990000.0,59990000.0,59990000.0,,,604.0,220.0,,,,,,,,,,,,,,,,,,,,,,3435905.0,3435905.0,3435905.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,6019.0,6019.0,6019.0,,,0.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000.0,3.0,62500.0,3.0,62500.0,3.0,,,,,62500.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,2013.0,1002.0,492.0,4.0,93711.0,23420.0,6019.0,63101.0,3435905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
3489573.0,2363.0,0.0,1093.0,720.0,9.0,33803.0,3856.0,1629.0,31.0,214.0,1217.0,253.0,3489573.0,2343.0,0.0,1081.0,711.0,9.0,33803.0,3856.0,1630.0,30.0,215.0,1214.0,0.0,0.0,0.0,29460.0,12105.0,124864.0,28.0158,81.957,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,0.0,73.0,736.0,7361.0,736100.0,73610000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,73610000.0,73610000.0,73610000.0,73610000.0,73610000.0,73610000.0,73610000.0,73610000.0,311.0,193.0,,,,,,,,,,,,,,,,,,,3489573.0,3489573.0,3489573.0,3489573.0,3489573.0,3489573.0,3489573.0,3489573.0,0.0,,,,,,,,,,,,,,,,,,,12105.0,12105.0,12105.0,12105.0,12105.0,12105.0,12105.0,12105.0,0.0,0.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,10.0,7.0,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333300.0,3.0,330400.0,3.0,327400.0,3.0,316100.0,3.0,517900.0,3.0,310700.0,3.0,333300.0,3.0,350000.0,3.0,350000.0,3.0,4.0,4.0,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2007.0,2015.0,1081.0,720.0,9.0,33803.0,29460.0,12105.0,124864.0,3489573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
